"EVbar","dwal","eddy visocity","pbar","pressure","ubar:0","ubar:1","ubar:2","velocity:0","velocity:1","velocity:2","vortBar:0","vortBar:1","vortBar:2","vorticity:0","vorticity:1","vorticity:2","wss","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.48841e-03,1.30800e-02,5.48860e-03,-2.14895e-01,-1.89899e-01,6.71849e+01,4.55106e-02,0.00000e+00,6.71842e+01,4.57700e-02,0.00000e+00,-2.54376e-03,-2.66096e+00,-8.15890e+02,-4.93975e-03,-2.68726e+00,-8.15818e+02,0.00000e+00,1,1.30800e-02,1.90000e+00,1.30800e-02,0.00000e+00
5.48885e-03,1.31400e-02,5.48904e-03,-2.15009e-01,-1.90190e-01,6.72371e+01,4.57918e-02,0.00000e+00,6.72365e+01,4.60486e-02,0.00000e+00,-2.50243e-03,-2.65750e+00,-8.12775e+02,-4.90502e-03,-2.68374e+00,-8.12707e+02,0.00000e+00,1,1.31400e-02,1.90000e+00,1.31400e-02,0.00000e+00
5.48929e-03,1.32000e-02,5.48948e-03,-2.15123e-01,-1.90482e-01,6.72894e+01,4.60729e-02,0.00000e+00,6.72888e+01,4.63272e-02,0.00000e+00,-2.46110e-03,-2.65405e+00,-8.09659e+02,-4.87030e-03,-2.68023e+00,-8.09596e+02,0.00000e+00,1,1.32000e-02,1.90000e+00,1.32000e-02,0.00000e+00
5.48944e-03,1.32600e-02,5.48964e-03,-2.15178e-01,-1.90702e-01,6.73413e+01,4.63553e-02,0.00000e+00,6.73407e+01,4.66072e-02,0.00000e+00,-2.41533e-03,-2.65062e+00,-8.06571e+02,-4.83102e-03,-2.67673e+00,-8.06513e+02,0.00000e+00,1,1.32600e-02,1.90000e+00,1.32600e-02,0.00000e+00
5.48498e-03,1.33200e-02,5.48518e-03,-2.14294e-01,-1.89803e-01,6.73870e+01,4.66567e-02,0.00000e+00,6.73864e+01,4.69081e-02,0.00000e+00,-2.29925e-03,-2.64752e+00,-8.03934e+02,-4.71966e-03,-2.67357e+00,-8.03879e+02,0.00000e+00,1,1.33200e-02,1.90000e+00,1.33200e-02,0.00000e+00
5.48051e-03,1.33800e-02,5.48072e-03,-2.13411e-01,-1.88904e-01,6.74328e+01,4.69581e-02,0.00000e+00,6.74321e+01,4.72089e-02,0.00000e+00,-2.18317e-03,-2.64441e+00,-8.01298e+02,-4.60829e-03,-2.67041e+00,-8.01244e+02,0.00000e+00,1,1.33800e-02,1.90000e+00,1.33800e-02,0.00000e+00
5.47605e-03,1.34400e-02,5.47626e-03,-2.12528e-01,-1.88005e-01,6.74785e+01,4.72594e-02,0.00000e+00,6.74778e+01,4.75098e-02,0.00000e+00,-2.06710e-03,-2.64131e+00,-7.98661e+02,-4.49692e-03,-2.66724e+00,-7.98610e+02,0.00000e+00,1,1.34400e-02,1.90000e+00,1.34400e-02,0.00000e+00
5.47159e-03,1.35000e-02,5.47180e-03,-2.11645e-01,-1.87105e-01,6.75242e+01,4.75608e-02,0.00000e+00,6.75236e+01,4.78106e-02,0.00000e+00,-1.95102e-03,-2.63820e+00,-7.96024e+02,-4.38556e-03,-2.66408e+00,-7.95976e+02,0.00000e+00,1,1.35000e-02,1.90000e+00,1.35000e-02,0.00000e+00
5.46713e-03,1.35600e-02,5.46734e-03,-2.10761e-01,-1.86206e-01,6.75699e+01,4.78622e-02,0.00000e+00,6.75693e+01,4.81115e-02,0.00000e+00,-1.83495e-03,-2.63510e+00,-7.93387e+02,-4.27419e-03,-2.66092e+00,-7.93341e+02,0.00000e+00,1,1.35600e-02,1.90000e+00,1.35600e-02,0.00000e+00
5.46267e-03,1.36200e-02,5.46289e-03,-2.09878e-01,-1.85307e-01,6.76157e+01,4.81635e-02,0.00000e+00,6.76150e+01,4.84124e-02,0.00000e+00,-1.71887e-03,-2.63200e+00,-7.90750e+02,-4.16282e-03,-2.65776e+00,-7.90707e+02,0.00000e+00,1,1.36200e-02,1.90000e+00,1.36200e-02,0.00000e+00
5.45821e-03,1.36800e-02,5.45843e-03,-2.08995e-01,-1.84408e-01,6.76614e+01,4.84649e-02,0.00000e+00,6.76607e+01,4.87132e-02,0.00000e+00,-1.60279e-03,-2.62889e+00,-7.88113e+02,-4.05146e-03,-2.65459e+00,-7.88073e+02,0.00000e+00,1,1.36800e-02,1.90000e+00,1.36800e-02,0.00000e+00
5.45375e-03,1.37400e-02,5.45397e-03,-2.08111e-01,-1.83509e-01,6.77071e+01,4.87663e-02,0.00000e+00,6.77065e+01,4.90141e-02,0.00000e+00,-1.48672e-03,-2.62579e+00,-7.85476e+02,-3.94009e-03,-2.65143e+00,-7.85439e+02,0.00000e+00,1,1.37400e-02,1.90000e+00,1.37400e-02,0.00000e+00
5.44929e-03,1.38000e-02,5.44951e-03,-2.07228e-01,-1.82610e-01,6.77528e+01,4.90676e-02,0.00000e+00,6.77522e+01,4.93149e-02,0.00000e+00,-1.37064e-03,-2.62268e+00,-7.82839e+02,-3.82872e-03,-2.64827e+00,-7.82804e+02,0.00000e+00,1,1.38000e-02,1.90000e+00,1.38000e-02,0.00000e+00
5.44483e-03,1.38600e-02,5.44505e-03,-2.06345e-01,-1.81710e-01,6.77986e+01,4.93690e-02,0.00000e+00,6.77979e+01,4.96158e-02,0.00000e+00,-1.25456e-03,-2.61958e+00,-7.80202e+02,-3.71736e-03,-2.64511e+00,-7.80170e+02,0.00000e+00,1,1.38600e-02,1.90000e+00,1.38600e-02,0.00000e+00
5.44037e-03,1.39200e-02,5.44059e-03,-2.05462e-01,-1.80811e-01,6.78443e+01,4.96704e-02,0.00000e+00,6.78437e+01,4.99167e-02,0.00000e+00,-1.13849e-03,-2.61648e+00,-7.77565e+02,-3.60599e-03,-2.64195e+00,-7.77536e+02,0.00000e+00,1,1.39200e-02,1.90000e+00,1.39200e-02,0.00000e+00
5.43591e-03,1.39800e-02,5.43614e-03,-2.04578e-01,-1.79912e-01,6.78900e+01,4.99717e-02,0.00000e+00,6.78894e+01,5.02175e-02,0.00000e+00,-1.02241e-03,-2.61337e+00,-7.74928e+02,-3.49462e-03,-2.63878e+00,-7.74902e+02,0.00000e+00,1,1.39800e-02,1.90000e+00,1.39800e-02,0.00000e+00
5.43144e-03,1.40400e-02,5.43168e-03,-2.03695e-01,-1.79013e-01,6.79357e+01,5.02731e-02,0.00000e+00,6.79351e+01,5.05184e-02,0.00000e+00,-9.06337e-04,-2.61027e+00,-7.72291e+02,-3.38326e-03,-2.63562e+00,-7.72267e+02,0.00000e+00,1,1.40400e-02,1.90000e+00,1.40400e-02,0.00000e+00
5.42698e-03,1.41000e-02,5.42722e-03,-2.02812e-01,-1.78114e-01,6.79815e+01,5.05745e-02,0.00000e+00,6.79808e+01,5.08192e-02,0.00000e+00,-7.90260e-04,-2.60716e+00,-7.69654e+02,-3.27189e-03,-2.63246e+00,-7.69633e+02,0.00000e+00,1,1.41000e-02,1.90000e+00,1.41000e-02,0.00000e+00
5.42252e-03,1.41600e-02,5.42276e-03,-2.01929e-01,-1.77214e-01,6.80272e+01,5.08758e-02,0.00000e+00,6.80266e+01,5.11201e-02,0.00000e+00,-6.74185e-04,-2.60406e+00,-7.67017e+02,-3.16053e-03,-2.62930e+00,-7.66999e+02,0.00000e+00,1,1.41600e-02,1.90000e+00,1.41600e-02,0.00000e+00
5.41806e-03,1.42200e-02,5.41830e-03,-2.01045e-01,-1.76315e-01,6.80729e+01,5.11772e-02,0.00000e+00,6.80723e+01,5.14210e-02,0.00000e+00,-5.58108e-04,-2.60096e+00,-7.64380e+02,-3.04916e-03,-2.62613e+00,-7.64365e+02,0.00000e+00,1,1.42200e-02,1.90000e+00,1.42200e-02,0.00000e+00
5.41345e-03,1.42800e-02,5.41369e-03,-2.01342e-01,-1.76577e-01,6.81187e+01,5.14668e-02,0.00000e+00,6.81181e+01,5.17113e-02,0.00000e+00,-6.32573e-04,-2.59789e+00,-7.61717e+02,-3.12402e-03,-2.62304e+00,-7.61703e+02,0.00000e+00,1,1.42800e-02,1.90000e+00,1.42800e-02,0.00000e+00
5.40881e-03,1.43400e-02,5.40906e-03,-2.01814e-01,-1.77010e-01,6.81645e+01,5.17547e-02,0.00000e+00,6.81639e+01,5.20001e-02,0.00000e+00,-7.35180e-04,-2.59483e+00,-7.59049e+02,-3.22640e-03,-2.61995e+00,-7.59037e+02,0.00000e+00,1,1.43400e-02,1.90000e+00,1.43400e-02,0.00000e+00
5.40417e-03,1.44000e-02,5.40442e-03,-2.02285e-01,-1.77443e-01,6.82103e+01,5.20426e-02,0.00000e+00,6.82097e+01,5.22889e-02,0.00000e+00,-8.37786e-04,-2.59176e+00,-7.56381e+02,-3.32877e-03,-2.61686e+00,-7.56372e+02,0.00000e+00,1,1.44000e-02,1.90000e+00,1.44000e-02,0.00000e+00
5.39936e-03,1.44600e-02,5.39961e-03,-2.02565e-01,-1.77804e-01,6.82563e+01,5.23334e-02,0.00000e+00,6.82556e+01,5.25790e-02,0.00000e+00,-8.64056e-04,-2.58869e+00,-7.53707e+02,-3.34928e-03,-2.61375e+00,-7.53700e+02,0.00000e+00,1,1.44600e-02,1.90000e+00,1.44600e-02,0.00000e+00
5.39440e-03,1.45200e-02,5.39465e-03,-2.02695e-01,-1.78109e-01,6.83024e+01,5.26266e-02,0.00000e+00,6.83018e+01,5.28702e-02,0.00000e+00,-8.30526e-04,-2.58561e+00,-7.51029e+02,-3.30567e-03,-2.61062e+00,-7.51024e+02,0.00000e+00,1,1.45200e-02,1.90000e+00,1.45200e-02,0.00000e+00
5.38944e-03,1.45800e-02,5.38969e-03,-2.02826e-01,-1.78415e-01,6.83485e+01,5.29198e-02,0.00000e+00,6.83479e+01,5.31613e-02,0.00000e+00,-7.96997e-04,-2.58253e+00,-7.48351e+02,-3.26206e-03,-2.60749e+00,-7.48348e+02,0.00000e+00,1,1.45800e-02,1.90000e+00,1.45800e-02,0.00000e+00
5.38447e-03,1.46400e-02,5.38473e-03,-2.02956e-01,-1.78720e-01,6.83946e+01,5.32129e-02,0.00000e+00,6.83940e+01,5.34525e-02,0.00000e+00,-7.63468e-04,-2.57946e+00,-7.45673e+02,-3.21844e-03,-2.60436e+00,-7.45672e+02,0.00000e+00,1,1.46400e-02,1.90000e+00,1.46400e-02,0.00000e+00
5.37951e-03,1.47000e-02,5.37977e-03,-2.03087e-01,-1.79025e-01,6.84407e+01,5.35061e-02,0.00000e+00,6.84401e+01,5.37437e-02,0.00000e+00,-7.29938e-04,-2.57638e+00,-7.42995e+02,-3.17483e-03,-2.60122e+00,-7.42995e+02,0.00000e+00,1,1.47000e-02,1.90000e+00,1.47000e-02,0.00000e+00
5.37455e-03,1.47600e-02,5.37482e-03,-2.03217e-01,-1.79330e-01,6.84868e+01,5.37992e-02,0.00000e+00,6.84862e+01,5.40348e-02,0.00000e+00,-6.96409e-04,-2.57330e+00,-7.40318e+02,-3.13122e-03,-2.59809e+00,-7.40319e+02,0.00000e+00,1,1.47600e-02,1.90000e+00,1.47600e-02,0.00000e+00
5.36959e-03,1.48200e-02,5.36986e-03,-2.03348e-01,-1.79635e-01,6.85329e+01,5.40924e-02,0.00000e+00,6.85323e+01,5.43260e-02,0.00000e+00,-6.62879e-04,-2.57022e+00,-7.37640e+02,-3.08761e-03,-2.59496e+00,-7.37643e+02,0.00000e+00,1,1.48200e-02,1.90000e+00,1.48200e-02,0.00000e+00
5.36463e-03,1.48800e-02,5.36490e-03,-2.03478e-01,-1.79940e-01,6.85790e+01,5.43855e-02,0.00000e+00,6.85784e+01,5.46171e-02,0.00000e+00,-6.29350e-04,-2.56714e+00,-7.34962e+02,-3.04400e-03,-2.59183e+00,-7.34967e+02,0.00000e+00,1,1.48800e-02,1.90000e+00,1.48800e-02,0.00000e+00
5.35967e-03,1.49400e-02,5.35994e-03,-2.03608e-01,-1.80246e-01,6.86251e+01,5.46787e-02,0.00000e+00,6.86245e+01,5.49083e-02,0.00000e+00,-5.95820e-04,-2.56406e+00,-7.32284e+02,-3.00039e-03,-2.58870e+00,-7.32290e+02,0.00000e+00,1,1.49400e-02,1.90000e+00,1.49400e-02,0.00000e+00
5.35471e-03,1.50000e-02,5.35498e-03,-2.03739e-01,-1.80551e-01,6.86712e+01,5.49719e-02,0.00000e+00,6.86706e+01,5.51995e-02,0.00000e+00,-5.62291e-04,-2.56098e+00,-7.29606e+02,-2.95678e-03,-2.58557e+00,-7.29614e+02,0.00000e+00,1,1.50000e-02,1.90000e+00,1.50000e-02,0.00000e+00
5.34975e-03,1.50600e-02,5.35003e-03,-2.03869e-01,-1.80856e-01,6.87173e+01,5.52650e-02,0.00000e+00,6.87167e+01,5.54906e-02,0.00000e+00,-5.28761e-04,-2.55790e+00,-7.26928e+02,-2.91316e-03,-2.58244e+00,-7.26938e+02,0.00000e+00,1,1.50600e-02,1.90000e+00,1.50600e-02,0.00000e+00
5.34479e-03,1.51200e-02,5.34507e-03,-2.04000e-01,-1.81161e-01,6.87634e+01,5.55582e-02,0.00000e+00,6.87628e+01,5.57818e-02,0.00000e+00,-4.95232e-04,-2.55482e+00,-7.24250e+02,-2.86955e-03,-2.57931e+00,-7.24262e+02,0.00000e+00,1,1.51200e-02,1.90000e+00,1.51200e-02,0.00000e+00
5.33983e-03,1.51800e-02,5.34011e-03,-2.04130e-01,-1.81466e-01,6.88095e+01,5.58513e-02,0.00000e+00,6.88089e+01,5.60729e-02,0.00000e+00,-4.61702e-04,-2.55174e+00,-7.21572e+02,-2.82594e-03,-2.57618e+00,-7.21586e+02,0.00000e+00,1,1.51800e-02,1.90000e+00,1.51800e-02,0.00000e+00
5.33487e-03,1.52400e-02,5.33515e-03,-2.04260e-01,-1.81772e-01,6.88556e+01,5.61445e-02,0.00000e+00,6.88550e+01,5.63641e-02,0.00000e+00,-4.28173e-04,-2.54866e+00,-7.18894e+02,-2.78233e-03,-2.57304e+00,-7.18909e+02,0.00000e+00,1,1.52400e-02,1.90000e+00,1.52400e-02,0.00000e+00
5.32991e-03,1.53000e-02,5.33019e-03,-2.04391e-01,-1.82077e-01,6.89017e+01,5.64376e-02,0.00000e+00,6.89011e+01,5.66553e-02,0.00000e+00,-3.94643e-04,-2.54559e+00,-7.16216e+02,-2.73872e-03,-2.56991e+00,-7.16233e+02,0.00000e+00,1,1.53000e-02,1.90000e+00,1.53000e-02,0.00000e+00
5.32495e-03,1.53600e-02,5.32524e-03,-2.04521e-01,-1.82382e-01,6.89478e+01,5.67308e-02,0.00000e+00,6.89472e+01,5.69464e-02,0.00000e+00,-3.61114e-04,-2.54251e+00,-7.13538e+02,-2.69511e-03,-2.56678e+00,-7.13557e+02,0.00000e+00,1,1.53600e-02,1.90000e+00,1.53600e-02,0.00000e+00
5.31999e-03,1.54200e-02,5.32028e-03,-2.04652e-01,-1.82687e-01,6.89939e+01,5.70240e-02,0.00000e+00,6.89934e+01,5.72376e-02,0.00000e+00,-3.27584e-04,-2.53943e+00,-7.10860e+02,-2.65150e-03,-2.56365e+00,-7.10881e+02,0.00000e+00,1,1.54200e-02,1.90000e+00,1.54200e-02,0.00000e+00
5.31503e-03,1.54800e-02,5.31532e-03,-2.04782e-01,-1.82992e-01,6.90400e+01,5.73171e-02,0.00000e+00,6.90395e+01,5.75287e-02,0.00000e+00,-2.94055e-04,-2.53635e+00,-7.08182e+02,-2.60788e-03,-2.56052e+00,-7.08205e+02,0.00000e+00,1,1.54800e-02,1.90000e+00,1.54800e-02,0.00000e+00
5.31007e-03,1.55400e-02,5.31036e-03,-2.04913e-01,-1.83297e-01,6.90861e+01,5.76103e-02,0.00000e+00,6.90856e+01,5.78199e-02,0.00000e+00,-2.60525e-04,-2.53327e+00,-7.05504e+02,-2.56427e-03,-2.55739e+00,-7.05528e+02,0.00000e+00,1,1.55400e-02,1.90000e+00,1.55400e-02,0.00000e+00
5.30480e-03,1.56000e-02,5.30510e-03,-2.04986e-01,-1.83533e-01,6.91318e+01,5.79044e-02,0.00000e+00,6.91313e+01,5.81121e-02,0.00000e+00,-2.24077e-04,-2.53022e+00,-7.02845e+02,-2.51743e-03,-2.55428e+00,-7.02872e+02,0.00000e+00,1,1.56000e-02,1.90000e+00,1.56000e-02,0.00000e+00
5.29490e-03,1.56600e-02,5.29519e-03,-2.04200e-01,-1.82721e-01,6.91713e+01,5.82125e-02,0.00000e+00,6.91708e+01,5.84203e-02,0.00000e+00,-1.43494e-04,-2.52755e+00,-7.00479e+02,-2.42165e-03,-2.55157e+00,-7.00506e+02,0.00000e+00,1,1.56600e-02,1.90000e+00,1.56600e-02,0.00000e+00
5.28499e-03,1.57200e-02,5.28528e-03,-2.03413e-01,-1.81908e-01,6.92108e+01,5.85206e-02,0.00000e+00,6.92103e+01,5.87284e-02,0.00000e+00,-6.29092e-05,-2.52489e+00,-6.98112e+02,-2.32588e-03,-2.54886e+00,-6.98140e+02,0.00000e+00,1,1.57200e-02,1.90000e+00,1.57200e-02,0.00000e+00
5.27508e-03,1.57800e-02,5.27538e-03,-2.02627e-01,-1.81096e-01,6.92503e+01,5.88287e-02,0.00000e+00,6.92497e+01,5.90366e-02,0.00000e+00,1.76733e-05,-2.52223e+00,-6.95745e+02,-2.23011e-03,-2.54615e+00,-6.95774e+02,0.00000e+00,1,1.57800e-02,1.90000e+00,1.57800e-02,0.00000e+00
5.26517e-03,1.58400e-02,5.26547e-03,-2.01841e-01,-1.80283e-01,6.92898e+01,5.91368e-02,0.00000e+00,6.92892e+01,5.93447e-02,0.00000e+00,9.82559e-05,-2.51957e+00,-6.93379e+02,-2.13434e-03,-2.54344e+00,-6.93408e+02,0.00000e+00,1,1.58400e-02,1.90000e+00,1.58400e-02,0.00000e+00
5.25526e-03,1.59000e-02,5.25556e-03,-2.01054e-01,-1.79471e-01,6.93293e+01,5.94449e-02,0.00000e+00,6.93287e+01,5.96529e-02,0.00000e+00,1.78841e-04,-2.51691e+00,-6.91012e+02,-2.03856e-03,-2.54073e+00,-6.91042e+02,0.00000e+00,1,1.59000e-02,1.90000e+00,1.59000e-02,0.00000e+00
5.24536e-03,1.59600e-02,5.24566e-03,-2.00268e-01,-1.78659e-01,6.93688e+01,5.97531e-02,0.00000e+00,6.93682e+01,5.99610e-02,0.00000e+00,2.59423e-04,-2.51425e+00,-6.88646e+02,-1.94279e-03,-2.53801e+00,-6.88676e+02,0.00000e+00,1,1.59600e-02,1.90000e+00,1.59600e-02,0.00000e+00
5.23545e-03,1.60200e-02,5.23575e-03,-1.99481e-01,-1.77846e-01,6.94083e+01,6.00612e-02,0.00000e+00,6.94077e+01,6.02692e-02,0.00000e+00,3.40006e-04,-2.51158e+00,-6.86279e+02,-1.84702e-03,-2.53530e+00,-6.86311e+02,0.00000e+00,1,1.60200e-02,1.90000e+00,1.60200e-02,0.00000e+00
5.22554e-03,1.60800e-02,5.22584e-03,-1.98695e-01,-1.77034e-01,6.94478e+01,6.03693e-02,0.00000e+00,6.94472e+01,6.05773e-02,0.00000e+00,4.20589e-04,-2.50892e+00,-6.83913e+02,-1.75125e-03,-2.53259e+00,-6.83945e+02,0.00000e+00,1,1.60800e-02,1.90000e+00,1.60800e-02,0.00000e+00
5.21563e-03,1.61400e-02,5.21593e-03,-1.97908e-01,-1.76221e-01,6.94872e+01,6.06774e-02,0.00000e+00,6.94867e+01,6.08855e-02,0.00000e+00,5.01174e-04,-2.50626e+00,-6.81546e+02,-1.65547e-03,-2.52988e+00,-6.81579e+02,0.00000e+00,1,1.61400e-02,1.90000e+00,1.61400e-02,0.00000e+00
5.20572e-03,1.62000e-02,5.20603e-03,-1.97122e-01,-1.75409e-01,6.95267e+01,6.09855e-02,0.00000e+00,6.95262e+01,6.11936e-02,0.00000e+00,5.81756e-04,-2.50360e+00,-6.79179e+02,-1.55970e-03,-2.52717e+00,-6.79213e+02,0.00000e+00,1,1.62000e-02,1.90000e+00,1.62000e-02,0.00000e+00
5.19582e-03,1.62600e-02,5.19612e-03,-1.96336e-01,-1.74596e-01,6.95662e+01,6.12936e-02,0.00000e+00,6.95657e+01,6.15018e-02,0.00000e+00,6.62339e-04,-2.50094e+00,-6.76813e+02,-1.46393e-03,-2.52446e+00,-6.76847e+02,0.00000e+00,1,1.62600e-02,1.90000e+00,1.62600e-02,0.00000e+00
5.18591e-03,1.63200e-02,5.18621e-03,-1.95549e-01,-1.73784e-01,6.96057e+01,6.16018e-02,0.00000e+00,6.96052e+01,6.18099e-02,0.00000e+00,7.42921e-04,-2.49827e+00,-6.74446e+02,-1.36816e-03,-2.52174e+00,-6.74482e+02,0.00000e+00,1,1.63200e-02,1.90000e+00,1.63200e-02,0.00000e+00
5.17600e-03,1.63800e-02,5.17631e-03,-1.94763e-01,-1.72972e-01,6.96452e+01,6.19099e-02,0.00000e+00,6.96447e+01,6.21181e-02,0.00000e+00,8.23506e-04,-2.49561e+00,-6.72080e+02,-1.27238e-03,-2.51903e+00,-6.72116e+02,0.00000e+00,1,1.63800e-02,1.90000e+00,1.63800e-02,0.00000e+00
5.16609e-03,1.64400e-02,5.16640e-03,-1.93976e-01,-1.72159e-01,6.96847e+01,6.22180e-02,0.00000e+00,6.96842e+01,6.24262e-02,0.00000e+00,9.04089e-04,-2.49295e+00,-6.69713e+02,-1.17661e-03,-2.51632e+00,-6.69750e+02,0.00000e+00,1,1.64400e-02,1.90000e+00,1.64400e-02,0.00000e+00
5.15619e-03,1.65000e-02,5.15649e-03,-1.93190e-01,-1.71347e-01,6.97242e+01,6.25261e-02,0.00000e+00,6.97237e+01,6.27343e-02,0.00000e+00,9.84671e-04,-2.49029e+00,-6.67347e+02,-1.08084e-03,-2.51361e+00,-6.67384e+02,0.00000e+00,1,1.65000e-02,1.90000e+00,1.65000e-02,0.00000e+00
5.14628e-03,1.65600e-02,5.14659e-03,-1.92404e-01,-1.70534e-01,6.97637e+01,6.28342e-02,0.00000e+00,6.97632e+01,6.30425e-02,0.00000e+00,1.06525e-03,-2.48763e+00,-6.64980e+02,-9.85067e-04,-2.51090e+00,-6.65018e+02,0.00000e+00,1,1.65600e-02,1.90000e+00,1.65600e-02,0.00000e+00
5.13637e-03,1.66200e-02,5.13668e-03,-1.91617e-01,-1.69722e-01,6.98032e+01,6.31424e-02,0.00000e+00,6.98027e+01,6.33506e-02,0.00000e+00,1.14584e-03,-2.48496e+00,-6.62613e+02,-8.89293e-04,-2.50819e+00,-6.62652e+02,0.00000e+00,1,1.66200e-02,1.90000e+00,1.66200e-02,0.00000e+00
5.12646e-03,1.66800e-02,5.12677e-03,-1.90831e-01,-1.68910e-01,6.98427e+01,6.34505e-02,0.00000e+00,6.98422e+01,6.36588e-02,0.00000e+00,1.22642e-03,-2.48230e+00,-6.60247e+02,-7.93521e-04,-2.50547e+00,-6.60286e+02,0.00000e+00,1,1.66800e-02,1.90000e+00,1.66800e-02,0.00000e+00
5.11655e-03,1.67400e-02,5.11686e-03,-1.90063e-01,-1.68115e-01,6.98822e+01,6.37584e-02,0.00000e+00,6.98817e+01,6.39668e-02,0.00000e+00,1.30432e-03,-2.47964e+00,-6.57879e+02,-7.00559e-04,-2.50277e+00,-6.57919e+02,0.00000e+00,1,1.67400e-02,1.90000e+00,1.67400e-02,0.00000e+00
5.10646e-03,1.68000e-02,5.10677e-03,-1.90339e-01,-1.68365e-01,6.99217e+01,6.40554e-02,0.00000e+00,6.99212e+01,6.42643e-02,0.00000e+00,1.22879e-03,-2.47711e+00,-6.55428e+02,-7.68321e-04,-2.50022e+00,-6.55469e+02,0.00000e+00,1,1.68000e-02,1.90000e+00,1.68000e-02,0.00000e+00
5.09636e-03,1.68600e-02,5.09668e-03,-1.90615e-01,-1.68615e-01,6.99612e+01,6.43524e-02,0.00000e+00,6.99607e+01,6.45619e-02,0.00000e+00,1.15325e-03,-2.47458e+00,-6.52977e+02,-8.36085e-04,-2.49767e+00,-6.53019e+02,0.00000e+00,1,1.68600e-02,1.90000e+00,1.68600e-02,0.00000e+00
5.08627e-03,1.69200e-02,5.08658e-03,-1.90892e-01,-1.68864e-01,7.00007e+01,6.46494e-02,0.00000e+00,7.00003e+01,6.48595e-02,0.00000e+00,1.07772e-03,-2.47205e+00,-6.50527e+02,-9.03846e-04,-2.49512e+00,-6.50568e+02,0.00000e+00,1,1.69200e-02,1.90000e+00,1.69200e-02,0.00000e+00
5.07615e-03,1.69800e-02,5.07646e-03,-1.91149e-01,-1.69116e-01,7.00403e+01,6.49467e-02,0.00000e+00,7.00398e+01,6.51571e-02,0.00000e+00,1.01124e-03,-2.46954e+00,-6.48070e+02,-9.61727e-04,-2.49259e+00,-6.48113e+02,0.00000e+00,1,1.69800e-02,1.90000e+00,1.69800e-02,0.00000e+00
5.06583e-03,1.70400e-02,5.06615e-03,-1.91270e-01,-1.69377e-01,7.00801e+01,6.52457e-02,0.00000e+00,7.00796e+01,6.54548e-02,0.00000e+00,1.00971e-03,-2.46718e+00,-6.45576e+02,-9.48767e-04,-2.49018e+00,-6.45619e+02,0.00000e+00,1,1.70400e-02,1.90000e+00,1.70400e-02,0.00000e+00
5.05552e-03,1.71000e-02,5.05584e-03,-1.91391e-01,-1.69639e-01,7.01198e+01,6.55446e-02,0.00000e+00,7.01194e+01,6.57525e-02,0.00000e+00,1.00818e-03,-2.46482e+00,-6.43082e+02,-9.35806e-04,-2.48778e+00,-6.43125e+02,0.00000e+00,1,1.71000e-02,1.90000e+00,1.71000e-02,0.00000e+00
5.04521e-03,1.71600e-02,5.04553e-03,-1.91513e-01,-1.69901e-01,7.01596e+01,6.58436e-02,0.00000e+00,7.01591e+01,6.60502e-02,0.00000e+00,1.00665e-03,-2.46246e+00,-6.40587e+02,-9.22845e-04,-2.48538e+00,-6.40631e+02,0.00000e+00,1,1.71600e-02,1.90000e+00,1.71600e-02,0.00000e+00
5.03490e-03,1.72200e-02,5.03522e-03,-1.91634e-01,-1.70163e-01,7.01994e+01,6.61426e-02,0.00000e+00,7.01989e+01,6.63479e-02,0.00000e+00,1.00513e-03,-2.46009e+00,-6.38093e+02,-9.09884e-04,-2.48297e+00,-6.38137e+02,0.00000e+00,1,1.72200e-02,1.90000e+00,1.72200e-02,0.00000e+00
5.02459e-03,1.72800e-02,5.02491e-03,-1.91755e-01,-1.70425e-01,7.02391e+01,6.64416e-02,0.00000e+00,7.02387e+01,6.66455e-02,0.00000e+00,1.00360e-03,-2.45773e+00,-6.35599e+02,-8.96923e-04,-2.48057e+00,-6.35643e+02,0.00000e+00,1,1.72800e-02,1.90000e+00,1.72800e-02,0.00000e+00
5.01428e-03,1.73400e-02,5.01460e-03,-1.91876e-01,-1.70686e-01,7.02789e+01,6.67406e-02,0.00000e+00,7.02785e+01,6.69432e-02,0.00000e+00,1.00207e-03,-2.45537e+00,-6.33104e+02,-8.83962e-04,-2.47817e+00,-6.33148e+02,0.00000e+00,1,1.73400e-02,1.90000e+00,1.73400e-02,0.00000e+00
5.00397e-03,1.74000e-02,5.00429e-03,-1.91997e-01,-1.70948e-01,7.03187e+01,6.70396e-02,0.00000e+00,7.03182e+01,6.72409e-02,0.00000e+00,1.00054e-03,-2.45301e+00,-6.30610e+02,-8.71001e-04,-2.47576e+00,-6.30654e+02,0.00000e+00,1,1.74000e-02,1.90000e+00,1.74000e-02,0.00000e+00
4.99366e-03,1.74600e-02,4.99398e-03,-1.92118e-01,-1.71210e-01,7.03584e+01,6.73385e-02,0.00000e+00,7.03580e+01,6.75386e-02,0.00000e+00,9.99008e-04,-2.45065e+00,-6.28116e+02,-8.58041e-04,-2.47336e+00,-6.28160e+02,0.00000e+00,1,1.74600e-02,1.90000e+00,1.74600e-02,0.00000e+00
